,Date,AveragePrice,Total Volume,year,region,type
13786,2016-05-08,1.58,54825.59,2016,Plains,organic
13787,2016-05-01,1.59,42077.45,2016,Plains,organic
13788,2016-04-24,1.29,61993.61,2016,Plains,organic
13789,2016-04-17,1.57,42572.64,2016,Plains,organic
13790,2016-04-10,1.36,57602.01,2016,Plains,organic
13791,2016-04-03,1.45,46543.64,2016,Plains,organic
13792,2016-03-27,1.45,47440.66,2016,Plains,organic
13793,2016-03-20,1.44,48042.77,2016,Plains,organic
13794,2016-03-13,1.54,41060.75,2016,Plains,organic
13795,2016-03-06,1.76,35593.76,2016,Plains,organic
13796,2016-02-28,1.39,51756.47,2016,Plains,organic
13797,2016-02-21,1.34,51258.32,2016,Plains,organic
13798,2016-02-14,1.68,36769.77,2016,Plains,organic
13799,2016-02-07,1.57,37624.17,2016,Plains,organic
13800,2016-01-31,1.55,40874.22,2016,Plains,organic
13801,2016-01-24,1.33,56919.22,2016,Plains,organic
13802,2016-01-17,1.47,50053.55,2016,Plains,organic
13803,2016-01-10,1.63,41956.88,2016,Plains,organic
13804,2016-01-03,1.5,38955.86,2016,Plains,organic
13805,2016-12-25,0.68,72161.05,2016,Portland,organic
13806,2016-12-18,0.99,35326.04,2016,Portland,organic
13807,2016-12-11,1.45,19755.49,2016,Portland,organic
13808,2016-12-04,1.46,26063.62,2016,Portland,organic
13809,2016-11-27,1.39,26868.47,2016,Portland,organic
13810,2016-11-20,1.41,31252.69,2016,Portland,organic
13811,2016-11-13,2.16,18792.52,2016,Portland,organic
13812,2016-11-06,1.79,25232.75,2016,Portland,organic
13813,2016-10-30,2.55,7136.88,2016,Portland,organic
13814,2016-10-23,2.1,7817.32,2016,Portland,organic
13815,2016-10-16,1.4,26243.63,2016,Portland,organic
13816,2016-10-09,1.39,18266.3,2016,Portland,organic
13817,2016-10-02,1.21,26444.58,2016,Portland,organic
13818,2016-09-25,1.57,15562.86,2016,Portland,organic
13819,2016-09-18,1.46,24816.08,2016,Portland,organic
13820,2016-09-11,1.22,43084.05,2016,Portland,organic
13821,2016-09-04,1.34,38353.11,2016,Portland,organic
13822,2016-08-28,2.06,21628.4,2016,Portland,organic
13823,2016-08-21,1.67,25714.0,2016,Portland,organic
13824,2016-08-14,1.74,29526.94,2016,Portland,organic
13825,2016-08-07,1.58,28823.92,2016,Portland,organic
13826,2016-07-31,1.64,30036.81,2016,Portland,organic
13827,2016-07-24,2.25,20483.39,2016,Portland,organic
13828,2016-07-17,1.86,29018.17,2016,Portland,organic
13829,2016-07-10,1.66,27248.92,2016,Portland,organic
13830,2016-07-03,1.33,45380.46,2016,Portland,organic
13831,2016-06-26,1.42,36278.04,2016,Portland,organic
13832,2016-06-19,1.23,49843.09,2016,Portland,organic
13833,2016-06-12,1.67,25140.3,2016,Portland,organic
13834,2016-06-05,1.66,29171.54,2016,Portland,organic
13835,2016-05-29,1.44,34897.73,2016,Portland,organic
13836,2016-05-22,1.22,56942.79,2016,Portland,organic
13837,2016-05-15,1.61,28745.81,2016,Portland,organic
13838,2016-05-08,1.19,40105.0,2016,Portland,organic
13839,2016-05-01,1.03,44515.8,2016,Portland,organic
13840,2016-04-24,1.39,38186.89,2016,Portland,organic
13841,2016-04-17,1.64,19825.05,2016,Portland,organic
13842,2016-04-10,0.96,81224.11,2016,Portland,organic
13843,2016-04-03,1.3,35447.47,2016,Portland,organic
13844,2016-03-27,1.33,30826.41,2016,Portland,organic
13845,2016-03-20,0.87,96171.26,2016,Portland,organic
13846,2016-03-13,1.13,38889.87,2016,Portland,organic
13847,2016-03-06,1.29,29351.99,2016,Portland,organic
13848,2016-02-28,1.89,12313.5,2016,Portland,organic
13849,2016-02-21,1.76,13209.42,2016,Portland,organic
13850,2016-02-14,0.9,63682.51,2016,Portland,organic
13851,2016-02-07,1.12,30022.42,2016,Portland,organic
13852,2016-01-31,1.35,24571.97,2016,Portland,organic
13853,2016-01-24,1.6,17724.75,2016,Portland,organic
13854,2016-01-17,1.22,29446.62,2016,Portland,organic
13855,2016-01-10,1.25,30581.35,2016,Portland,organic
13856,2016-01-03,1.44,28250.84,2016,Portland,organic
13857,2016-12-25,1.6,8198.42,2016,RaleighGreensboro,organic
13858,2016-12-18,1.6,6604.78,2016,RaleighGreensboro,organic
13859,2016-12-11,1.63,7685.91,2016,RaleighGreensboro,organic
13860,2016-12-04,2.01,7632.36,2016,RaleighGreensboro,organic
13861,2016-11-27,2.01,9854.3,2016,RaleighGreensboro,organic
13862,2016-11-20,1.87,12021.69,2016,RaleighGreensboro,organic
13863,2016-11-13,1.85,10276.83,2016,RaleighGreensboro,organic
13864,2016-11-06,1.85,13651.72,2016,RaleighGreensboro,organic
13865,2016-10-30,1.83,13196.5,2016,RaleighGreensboro,organic
13866,2016-10-23,1.69,14742.89,2016,RaleighGreensboro,organic
13867,2016-10-16,1.69,13121.67,2016,RaleighGreensboro,organic
13868,2016-10-09,1.65,14282.79,2016,RaleighGreensboro,organic
13869,2016-10-02,1.87,10464.63,2016,RaleighGreensboro,organic
13870,2016-09-25,1.81,12807.68,2016,RaleighGreensboro,organic
13871,2016-09-18,1.85,12131.33,2016,RaleighGreensboro,organic
13872,2016-09-11,1.77,15909.84,2016,RaleighGreensboro,organic
13873,2016-09-04,1.83,14951.65,2016,RaleighGreensboro,organic
13874,2016-08-28,1.79,14753.18,2016,RaleighGreensboro,organic
13875,2016-08-21,1.83,15042.9,2016,RaleighGreensboro,organic
13876,2016-08-14,1.84,11554.22,2016,RaleighGreensboro,organic
13877,2016-08-07,1.65,15800.5,2016,RaleighGreensboro,organic
13878,2016-07-31,1.68,15250.82,2016,RaleighGreensboro,organic
13879,2016-07-24,1.72,15012.57,2016,RaleighGreensboro,organic
13880,2016-07-17,1.76,12786.12,2016,RaleighGreensboro,organic
13881,2016-07-10,1.87,10162.11,2016,RaleighGreensboro,organic
13882,2016-07-03,1.88,9151.31,2016,RaleighGreensboro,organic
13883,2016-06-26,1.72,9221.49,2016,RaleighGreensboro,organic
13884,2016-06-19,1.78,8904.41,2016,RaleighGreensboro,organic
13885,2016-06-12,1.7,9781.95,2016,RaleighGreensboro,organic
13886,2016-06-05,1.58,10195.92,2016,RaleighGreensboro,organic
13887,2016-05-29,1.8,8580.11,2016,RaleighGreensboro,organic
13888,2016-05-22,1.33,8390.24,2016,RaleighGreensboro,organic
13889,2016-05-15,1.66,6628.06,2016,RaleighGreensboro,organic
13890,2016-05-08,1.65,6930.97,2016,RaleighGreensboro,organic
13891,2016-05-01,1.59,6514.47,2016,RaleighGreensboro,organic
13892,2016-04-24,1.61,5854.3,2016,RaleighGreensboro,organic
13893,2016-04-17,1.49,6440.23,2016,RaleighGreensboro,organic
13894,2016-04-10,1.33,7370.7,2016,RaleighGreensboro,organic
13895,2016-04-03,1.73,4879.21,2016,RaleighGreensboro,organic
13896,2016-03-27,1.43,5902.81,2016,RaleighGreensboro,organic
13897,2016-03-20,1.42,5259.38,2016,RaleighGreensboro,organic
13898,2016-03-13,1.54,5341.4,2016,RaleighGreensboro,organic
13899,2016-03-06,1.79,3720.67,2016,RaleighGreensboro,organic
13900,2016-02-28,1.71,4245.43,2016,RaleighGreensboro,organic
13901,2016-02-21,1.76,3564.84,2016,RaleighGreensboro,organic
13902,2016-02-14,1.59,4235.48,2016,RaleighGreensboro,organic
13903,2016-02-07,1.54,5562.26,2016,RaleighGreensboro,organic
13904,2016-01-31,1.56,5730.24,2016,RaleighGreensboro,organic
13905,2016-01-24,1.59,5276.31,2016,RaleighGreensboro,organic
13906,2016-01-17,1.66,4137.6,2016,RaleighGreensboro,organic
13907,2016-01-10,1.59,6504.77,2016,RaleighGreensboro,organic
13908,2016-01-03,1.68,4884.82,2016,RaleighGreensboro,organic
13909,2016-12-25,1.66,5233.93,2016,RichmondNorfolk,organic
13910,2016-12-18,1.61,5227.98,2016,RichmondNorfolk,organic
13911,2016-12-11,1.58,6376.59,2016,RichmondNorfolk,organic
13912,2016-12-04,1.3,7132.62,2016,RichmondNorfolk,organic
13913,2016-11-27,1.27,6626.94,2016,RichmondNorfolk,organic
13914,2016-11-20,1.1,8894.34,2016,RichmondNorfolk,organic
13915,2016-11-13,1.61,7529.46,2016,RichmondNorfolk,organic
13916,2016-11-06,1.16,12920.67,2016,RichmondNorfolk,organic
13917,2016-10-30,1.76,6706.92,2016,RichmondNorfolk,organic
13918,2016-10-23,1.16,12154.78,2016,RichmondNorfolk,organic
13919,2016-10-16,1.39,8473.82,2016,RichmondNorfolk,organic
13920,2016-10-09,1.25,10827.2,2016,RichmondNorfolk,organic
13921,2016-10-02,1.79,6425.0,2016,RichmondNorfolk,organic
13922,2016-09-25,1.54,10037.87,2016,RichmondNorfolk,organic
13923,2016-09-18,1.52,9705.5,2016,RichmondNorfolk,organic
13924,2016-09-11,1.24,10718.92,2016,RichmondNorfolk,organic
13925,2016-09-04,1.29,10685.82,2016,RichmondNorfolk,organic
13926,2016-08-28,1.32,9356.4,2016,RichmondNorfolk,organic
13927,2016-08-21,1.56,9072.92,2016,RichmondNorfolk,organic
13928,2016-08-14,1.43,9194.34,2016,RichmondNorfolk,organic
13929,2016-08-07,1.33,11384.29,2016,RichmondNorfolk,organic
13930,2016-07-31,1.39,8573.51,2016,RichmondNorfolk,organic
13931,2016-07-24,1.44,8316.29,2016,RichmondNorfolk,organic
13932,2016-07-17,1.5,9628.02,2016,RichmondNorfolk,organic
13933,2016-07-10,1.41,8691.34,2016,RichmondNorfolk,organic
13934,2016-07-03,1.44,7492.18,2016,RichmondNorfolk,organic
13935,2016-06-26,1.19,9200.04,2016,RichmondNorfolk,organic
13936,2016-06-19,1.2,9147.53,2016,RichmondNorfolk,organic
13937,2016-06-12,1.16,9568.18,2016,RichmondNorfolk,organic
13938,2016-06-05,0.95,11300.16,2016,RichmondNorfolk,organic
13939,2016-05-29,1.05,11411.49,2016,RichmondNorfolk,organic
13940,2016-05-22,1.03,11131.05,2016,RichmondNorfolk,organic
13941,2016-05-15,1.37,8522.69,2016,RichmondNorfolk,organic
13942,2016-05-08,1.36,9008.52,2016,RichmondNorfolk,organic
13943,2016-05-01,1.37,8833.79,2016,RichmondNorfolk,organic
13944,2016-04-24,1.41,8668.48,2016,RichmondNorfolk,organic
13945,2016-04-17,1.19,9118.19,2016,RichmondNorfolk,organic
13946,2016-04-10,0.93,11987.87,2016,RichmondNorfolk,organic
13947,2016-04-03,1.35,6699.78,2016,RichmondNorfolk,organic
13948,2016-03-27,1.14,9029.13,2016,RichmondNorfolk,organic
13949,2016-03-20,1.0,8346.57,2016,RichmondNorfolk,organic
13950,2016-03-13,1.23,6650.92,2016,RichmondNorfolk,organic
13951,2016-03-06,1.54,4091.44,2016,RichmondNorfolk,organic
13952,2016-02-28,1.41,4791.05,2016,RichmondNorfolk,organic
13953,2016-02-21,1.48,3525.02,2016,RichmondNorfolk,organic
13954,2016-02-14,1.29,5510.43,2016,RichmondNorfolk,organic
13955,2016-02-07,1.34,4905.87,2016,RichmondNorfolk,organic
13956,2016-01-31,1.35,5520.68,2016,RichmondNorfolk,organic
13957,2016-01-24,1.45,5064.84,2016,RichmondNorfolk,organic
13958,2016-01-17,1.4,4173.42,2016,RichmondNorfolk,organic
13959,2016-01-10,1.35,6424.72,2016,RichmondNorfolk,organic
13960,2016-01-03,1.45,5094.68,2016,RichmondNorfolk,organic
13961,2016-12-25,1.68,3911.18,2016,Roanoke,organic
13962,2016-12-18,1.5,4814.51,2016,Roanoke,organic
13963,2016-12-11,1.39,6116.62,2016,Roanoke,organic
13964,2016-12-04,1.16,7012.95,2016,Roanoke,organic
13965,2016-11-27,1.1,6187.92,2016,Roanoke,organic
13966,2016-11-20,0.98,9215.63,2016,Roanoke,organic
13967,2016-11-13,1.17,9499.5,2016,Roanoke,organic
13968,2016-11-06,0.96,13847.12,2016,Roanoke,organic
13969,2016-10-30,1.77,6335.66,2016,Roanoke,organic
13970,2016-10-23,0.97,12376.43,2016,Roanoke,organic
13971,2016-10-16,1.15,8323.19,2016,Roanoke,organic
13972,2016-10-09,1.02,12750.65,2016,Roanoke,organic
13973,2016-10-02,1.69,5791.95,2016,Roanoke,organic
13974,2016-09-25,1.34,10226.36,2016,Roanoke,organic
13975,2016-09-18,1.52,8239.74,2016,Roanoke,organic
13976,2016-09-11,1.08,12126.14,2016,Roanoke,organic
13977,2016-09-04,1.15,11844.17,2016,Roanoke,organic
13978,2016-08-28,1.05,11054.8,2016,Roanoke,organic
13979,2016-08-21,1.41,9794.48,2016,Roanoke,organic
13980,2016-08-14,1.26,9274.44,2016,Roanoke,organic
13981,2016-08-07,1.19,11490.52,2016,Roanoke,organic
13982,2016-07-31,1.2,8671.66,2016,Roanoke,organic
13983,2016-07-24,1.51,7005.43,2016,Roanoke,organic
13984,2016-07-17,1.49,7945.23,2016,Roanoke,organic
13985,2016-07-10,1.33,9499.39,2016,Roanoke,organic
13986,2016-07-03,1.52,7064.25,2016,Roanoke,organic
13987,2016-06-26,1.19,9043.11,2016,Roanoke,organic
13988,2016-06-19,1.18,9331.05,2016,Roanoke,organic
13989,2016-06-12,1.21,10823.6,2016,Roanoke,organic
13990,2016-06-05,0.89,11777.82,2016,Roanoke,organic
13991,2016-05-29,0.96,9933.8,2016,Roanoke,organic
13992,2016-05-22,0.79,12266.68,2016,Roanoke,organic
13993,2016-05-15,1.35,6897.54,2016,Roanoke,organic
13994,2016-05-08,1.36,7229.48,2016,Roanoke,organic
13995,2016-05-01,1.35,6667.12,2016,Roanoke,organic
13996,2016-04-24,1.4,6973.42,2016,Roanoke,organic
13997,2016-04-17,1.06,8814.87,2016,Roanoke,organic
13998,2016-04-10,0.81,14080.32,2016,Roanoke,organic
13999,2016-04-03,1.31,6828.81,2016,Roanoke,organic
14000,2016-03-27,0.99,9949.85,2016,Roanoke,organic
14001,2016-03-20,0.94,9084.56,2016,Roanoke,organic
14002,2016-03-13,1.22,7169.41,2016,Roanoke,organic
14003,2016-03-06,1.55,3800.32,2016,Roanoke,organic
14004,2016-02-28,1.29,4884.11,2016,Roanoke,organic
14005,2016-02-21,1.38,4281.11,2016,Roanoke,organic
14006,2016-02-14,1.21,6559.49,2016,Roanoke,organic
14007,2016-02-07,1.29,5897.89,2016,Roanoke,organic
14008,2016-01-31,1.33,6019.01,2016,Roanoke,organic
14009,2016-01-24,1.55,4774.87,2016,Roanoke,organic
14010,2016-01-17,1.37,4509.76,2016,Roanoke,organic
14011,2016-01-10,1.28,6018.32,2016,Roanoke,organic
14012,2016-01-03,1.24,5024.11,2016,Roanoke,organic
14013,2016-12-25,2.41,4567.83,2016,Sacramento,organic
14014,2016-12-18,2.36,3768.98,2016,Sacramento,organic
14015,2016-12-11,2.46,3874.86,2016,Sacramento,organic
14016,2016-12-04,2.52,4384.51,2016,Sacramento,organic
14017,2016-11-27,2.61,4143.89,2016,Sacramento,organic
14018,2016-11-20,2.54,5413.97,2016,Sacramento,organic
14019,2016-11-13,2.65,6026.15,2016,Sacramento,organic
14020,2016-11-06,2.82,5372.3,2016,Sacramento,organic
14021,2016-10-30,2.44,5676.57,2016,Sacramento,organic
14022,2016-10-23,2.23,5525.46,2016,Sacramento,organic
14023,2016-10-16,2.13,4315.59,2016,Sacramento,organic
14024,2016-10-09,2.39,5634.61,2016,Sacramento,organic
14025,2016-10-02,2.33,6408.53,2016,Sacramento,organic
14026,2016-09-25,2.18,6758.91,2016,Sacramento,organic
14027,2016-09-18,2.17,7095.5,2016,Sacramento,organic
14028,2016-09-11,2.19,7223.46,2016,Sacramento,organic
14029,2016-09-04,2.19,6913.79,2016,Sacramento,organic
14030,2016-08-28,2.23,6918.81,2016,Sacramento,organic
14031,2016-08-21,2.19,6172.17,2016,Sacramento,organic
14032,2016-08-14,1.96,7490.34,2016,Sacramento,organic
14033,2016-08-07,2.2,7923.11,2016,Sacramento,organic
14034,2016-07-31,2.19,7426.56,2016,Sacramento,organic
14035,2016-07-24,2.15,7348.62,2016,Sacramento,organic
14036,2016-07-17,2.14,7715.38,2016,Sacramento,organic
14037,2016-07-10,2.13,8347.48,2016,Sacramento,organic
14038,2016-07-03,2.13,9057.29,2016,Sacramento,organic
14039,2016-06-26,1.79,9617.62,2016,Sacramento,organic
14040,2016-06-19,2.13,7417.31,2016,Sacramento,organic
14041,2016-06-12,2.11,7608.58,2016,Sacramento,organic
14042,2016-06-05,2.08,8123.66,2016,Sacramento,organic
14043,2016-05-29,1.99,9333.72,2016,Sacramento,organic
14044,2016-05-22,2.01,8439.22,2016,Sacramento,organic
14045,2016-05-15,1.72,11673.76,2016,Sacramento,organic
14046,2016-05-08,1.4,12962.2,2016,Sacramento,organic
14047,2016-05-01,1.41,13056.72,2016,Sacramento,organic
14048,2016-04-24,2.01,8840.73,2016,Sacramento,organic
14049,2016-04-17,1.95,8477.64,2016,Sacramento,organic
14050,2016-04-10,2.05,7871.28,2016,Sacramento,organic
14051,2016-04-03,2.03,8108.18,2016,Sacramento,organic
14052,2016-03-27,2.07,7588.03,2016,Sacramento,organic
14053,2016-03-20,1.96,7688.54,2016,Sacramento,organic
14054,2016-03-13,2.04,7402.74,2016,Sacramento,organic
14055,2016-03-06,1.88,9728.1,2016,Sacramento,organic
14056,2016-02-28,2.01,7998.27,2016,Sacramento,organic
14057,2016-02-21,2.04,6818.11,2016,Sacramento,organic
14058,2016-02-14,1.98,7588.38,2016,Sacramento,organic
14059,2016-02-07,1.72,8361.61,2016,Sacramento,organic
14060,2016-01-31,1.73,9768.28,2016,Sacramento,organic
14061,2016-01-24,1.73,7361.79,2016,Sacramento,organic
14062,2016-01-17,1.72,6880.85,2016,Sacramento,organic
14063,2016-01-10,1.68,6929.96,2016,Sacramento,organic
14064,2016-01-03,1.68,7911.16,2016,Sacramento,organic
14065,2016-12-25,1.43,12022.95,2016,SanDiego,organic
14066,2016-12-18,1.63,12212.22,2016,SanDiego,organic
14067,2016-12-11,1.49,14513.56,2016,SanDiego,organic
14068,2016-12-04,2.06,9419.21,2016,SanDiego,organic
14069,2016-11-27,2.12,10271.6,2016,SanDiego,organic
14070,2016-11-20,2.22,8535.78,2016,SanDiego,organic
14071,2016-11-13,2.1,10261.69,2016,SanDiego,organic
14072,2016-11-06,2.51,11300.17,2016,SanDiego,organic
14073,2016-10-30,2.74,8933.54,2016,SanDiego,organic
14074,2016-10-23,2.73,8533.85,2016,SanDiego,organic
14075,2016-10-16,2.28,11256.86,2016,SanDiego,organic
14076,2016-10-09,2.22,10499.71,2016,SanDiego,organic
14077,2016-10-02,1.99,12215.92,2016,SanDiego,organic
14078,2016-09-25,2.35,9831.47,2016,SanDiego,organic
14079,2016-09-18,2.15,10274.36,2016,SanDiego,organic
14080,2016-09-11,1.59,18422.92,2016,SanDiego,organic
14081,2016-09-04,1.79,15730.69,2016,SanDiego,organic
14082,2016-08-28,1.89,14359.34,2016,SanDiego,organic
14083,2016-08-21,1.92,12240.19,2016,SanDiego,organic
14084,2016-08-14,1.91,15584.89,2016,SanDiego,organic
14085,2016-08-07,1.48,20143.55,2016,SanDiego,organic
14086,2016-07-31,1.97,13275.24,2016,SanDiego,organic
14087,2016-07-24,1.69,17192.77,2016,SanDiego,organic
14088,2016-07-17,1.91,14864.69,2016,SanDiego,organic
14089,2016-07-10,1.43,20997.51,2016,SanDiego,organic
14090,2016-07-03,1.49,21506.43,2016,SanDiego,organic
14091,2016-06-26,1.52,20209.95,2016,SanDiego,organic
14092,2016-06-19,1.46,20841.07,2016,SanDiego,organic
14093,2016-06-12,1.45,18898.31,2016,SanDiego,organic
14094,2016-06-05,1.52,17431.92,2016,SanDiego,organic
14095,2016-05-29,1.44,18843.84,2016,SanDiego,organic
14096,2016-05-22,1.15,21361.58,2016,SanDiego,organic
14097,2016-05-15,1.53,16392.02,2016,SanDiego,organic
14098,2016-05-08,1.37,22751.54,2016,SanDiego,organic
14099,2016-05-01,1.37,17211.18,2016,SanDiego,organic
14100,2016-04-24,1.22,19360.95,2016,SanDiego,organic
14101,2016-04-17,1.29,16158.77,2016,SanDiego,organic
14102,2016-04-10,1.23,19988.34,2016,SanDiego,organic
14103,2016-04-03,1.25,21630.01,2016,SanDiego,organic
14104,2016-03-27,1.35,16902.98,2016,SanDiego,organic
14105,2016-03-20,1.4,14926.04,2016,SanDiego,organic
14106,2016-03-13,1.38,20836.85,2016,SanDiego,organic
14107,2016-03-06,1.21,18148.41,2016,SanDiego,organic
14108,2016-02-28,1.12,24693.33,2016,SanDiego,organic
14109,2016-02-21,1.25,16903.84,2016,SanDiego,organic
14110,2016-02-14,1.42,14114.3,2016,SanDiego,organic
14111,2016-02-07,1.32,13419.01,2016,SanDiego,organic
14112,2016-01-31,1.4,11694.11,2016,SanDiego,organic
14113,2016-01-24,1.31,15316.04,2016,SanDiego,organic
14114,2016-01-17,1.46,12118.57,2016,SanDiego,organic
14115,2016-01-10,1.32,12435.43,2016,SanDiego,organic
14116,2016-01-03,1.41,10975.51,2016,SanDiego,organic
14117,2016-12-25,2.56,16169.17,2016,SanFrancisco,organic
14118,2016-12-18,2.57,14537.83,2016,SanFrancisco,organic
14119,2016-12-11,2.67,16323.32,2016,SanFrancisco,organic
14120,2016-12-04,2.67,17934.25,2016,SanFrancisco,organic
14121,2016-11-27,2.88,17864.74,2016,SanFrancisco,organic
14122,2016-11-20,2.94,17436.41,2016,SanFrancisco,organic
14123,2016-11-13,2.99,18930.4,2016,SanFrancisco,organic
14124,2016-11-06,3.12,19043.8,2016,SanFrancisco,organic
14125,2016-10-30,3.25,16700.94,2016,SanFrancisco,organic
14126,2016-10-23,2.93,11252.48,2016,SanFrancisco,organic
14127,2016-10-16,2.34,9048.18,2016,SanFrancisco,organic
14128,2016-10-09,2.72,20761.25,2016,SanFrancisco,organic
14129,2016-10-02,2.64,22501.25,2016,SanFrancisco,organic
14130,2016-09-25,2.35,21280.92,2016,SanFrancisco,organic
14131,2016-09-18,2.39,23514.36,2016,SanFrancisco,organic
14132,2016-09-11,2.37,24473.19,2016,SanFrancisco,organic
14133,2016-09-04,2.38,24494.11,2016,SanFrancisco,organic
14134,2016-08-28,2.38,24143.51,2016,SanFrancisco,organic
14135,2016-08-21,2.37,20261.0,2016,SanFrancisco,organic
14136,2016-08-14,2.02,25520.8,2016,SanFrancisco,organic
14137,2016-08-07,2.33,24605.38,2016,SanFrancisco,organic
14138,2016-07-31,2.29,23597.78,2016,SanFrancisco,organic
14139,2016-07-24,2.37,22083.85,2016,SanFrancisco,organic
14140,2016-07-17,2.3,26284.24,2016,SanFrancisco,organic
14141,2016-07-10,2.32,29064.21,2016,SanFrancisco,organic
14142,2016-07-03,2.31,29071.11,2016,SanFrancisco,organic
14143,2016-06-26,2.21,29535.82,2016,SanFrancisco,organic
14144,2016-06-19,2.31,26991.7,2016,SanFrancisco,organic
14145,2016-06-12,2.25,27349.15,2016,SanFrancisco,organic
14146,2016-06-05,2.3,26850.91,2016,SanFrancisco,organic
14147,2016-05-29,2.34,28707.18,2016,SanFrancisco,organic
14148,2016-05-22,2.34,30292.77,2016,SanFrancisco,organic
14149,2016-05-15,2.27,31308.71,2016,SanFrancisco,organic
14150,2016-05-08,1.32,51985.57,2016,SanFrancisco,organic
14151,2016-05-01,1.33,47035.36,2016,SanFrancisco,organic
14152,2016-04-24,2.21,29693.75,2016,SanFrancisco,organic
14153,2016-04-17,2.33,25486.1,2016,SanFrancisco,organic
14154,2016-04-10,2.33,25141.16,2016,SanFrancisco,organic
14155,2016-04-03,2.3,24055.14,2016,SanFrancisco,organic
14156,2016-03-27,2.23,25593.44,2016,SanFrancisco,organic
14157,2016-03-20,2.33,24714.55,2016,SanFrancisco,organic
14158,2016-03-13,2.27,25229.74,2016,SanFrancisco,organic
14159,2016-03-06,2.31,24869.6,2016,SanFrancisco,organic
14160,2016-02-28,2.29,24175.21,2016,SanFrancisco,organic
14161,2016-02-21,2.38,21256.64,2016,SanFrancisco,organic
14162,2016-02-14,2.37,21276.09,2016,SanFrancisco,organic
14163,2016-02-07,1.93,26088.82,2016,SanFrancisco,organic
14164,2016-01-31,2.3,23630.61,2016,SanFrancisco,organic
